DateTime,Open,High,Low,Close,Volume
2021-10-15,105.0,115.46,93.5,115.0,4954000
2021-10-18,114.35,114.49,103.01,105.52,1803400
2021-10-19,105.78,109.82,99.55,107.72,1498600
2021-10-20,110.34,110.34,100.12,105.56,2346500
2021-10-21,109.0,113.46,104.0,112.67,1113700
2021-10-22,106.17,120.97,105.5,120.03,892300
2021-10-25,122.96,132.345,121.54,121.9,585100
2021-10-26,125.25,125.36,107.84,108.94,922300
2021-10-27,109.0,113.574,105.2,105.21,390200
2021-10-28,105.5,109.906,103.12,107.8,479600
2021-10-29,108.25,112.51,108.01,112.2,310200
2021-11-01,113.65,116.72,111.515,115.72,427400
2021-11-02,115.72,119.613,115.72,119.01,240900
2021-11-03,119.0,119.5,113.02,113.75,151500
2021-11-04,114.38,120.87,113.916,119.03,372900
2021-11-05,119.5,128.0,119.5,123.54,345600
2021-11-08,126.0,134.3,125.53,130.88,521600
2021-11-09,132.0,137.0,123.62,130.81,610200
2021-11-10,130.78,132.99,127.0,128.66,375400
2021-11-11,129.98,134.04,121.13,121.74,321900
2021-11-12,122.95,130.27,122.76,125.0,255400
2021-11-15,127.42,127.57,117.01,119.55,283500
2021-11-16,120.0,124.33,117.52,121.63,303700
2021-11-17,121.0,124.28,117.52,119.05,350800
2021-11-18,119.1,120.8,113.261,115.56,307900
2021-11-19,114.53,116.41,110.6,112.01,523900
2021-11-22,113.0,114.99,101.68,102.55,621100
2021-11-23,101.91,103.47,94.51,94.79,1186000
2021-11-24,94.45,99.99,91.05,96.85,1071900
2021-11-26,96.09,98.535,93.518,95.99,418300
2021-11-29,96.64,100.09,94.15,100.02,502000
2021-11-30,100.0,101.29,93.51,96.54,683200
2021-12-01,98.32,99.0,88.26,89.32,947000
2021-12-02,90.0,94.0,87.53,91.23,404800
2021-12-03,92.66,93.69,82.18,88.0,617700
2021-12-06,89.075,91.95,83.7,89.16,804200
2021-12-07,89.0,89.62,77.55,81.74,2959700
2021-12-08,81.0,86.782,80.0,84.32,1465700
2021-12-09,77.506,81.48,75.0,76.92,3204200
2021-12-10,76.4,77.93,70.82,75.0,1649300
2021-12-13,74.74,75.62,72.31,72.75,996100
2021-12-14,71.38,78.55,70.0,77.16,1304700
2021-12-15,77.0,82.21,75.206,82.1,1113400
2021-12-16,82.1,85.25,75.06,77.11,1124000
2021-12-17,75.83,87.13,73.74,85.69,2413800
2021-12-20,84.9,93.67,82.825,92.86,1795300
2021-12-21,93.2,95.0,87.42,94.84,965900
2021-12-22,93.64,97.82,92.09,93.72,859600
2021-12-23,93.72,97.295,89.19,94.27,590200
2021-12-27,94.0,97.66,92.39,94.21,729700
2021-12-28,93.45,94.88,91.18,92.35,434000
2021-12-29,91.16,92.255,88.3,90.85,374600
2021-12-30,90.0,91.155,86.52,89.21,501900
2021-12-31,88.43,90.75,85.24,87.0,563900
2022-01-03,87.45,88.17,79.74,80.57,761700
2022-01-04,80.21,80.54,72.5,77.99,1599400
2022-01-05,77.01,77.1,66.78,68.87,1552800
2022-01-06,70.18,73.99,67.0,69.94,1180500
2022-01-07,69.94,74.04,68.05,70.69,503900
2022-01-10,69.31,73.38,65.24,72.9,1277800
2022-01-11,72.13,75.433,70.58,73.84,581900
2022-01-12,73.84,75.06,70.2,70.97,703200
2022-01-13,71.16,71.16,65.03,65.53,820000
2022-01-14,65.34,66.67,63.3,64.06,1270200
2022-01-18,63.01,65.06,59.94,60.22,1265900
2022-01-19,61.23,62.99,58.91,59.38,879200
2022-01-20,59.68,63.63,59.68,61.04,1126600
2022-01-21,60.12,61.7,56.02,59.91,1629100
2022-01-24,57.94,60.29,53.135,60.12,1936200
2022-01-25,58.11,60.95,54.14,55.7,941500
2022-01-26,57.25,63.99,56.64,57.74,1344600
2022-01-27,62.01,63.11,59.618,60.4,1324200
2022-01-28,60.4,62.0,56.23,60.99,1290200
2022-01-31,61.42,64.84,61.155,64.01,571500
2022-02-01,64.567,69.07,63.755,67.56,664100
2022-02-02,67.7,68.32,62.99,64.02,588700
2022-02-03,62.58,63.95,61.01,61.61,483800
2022-02-04,63.0,73.07,62.62,72.4,1303900
2022-02-07,71.7,76.05,70.504,72.21,837700
2022-02-08,71.4,75.0,68.76,74.4,612900
2022-02-09,75.0,79.21,72.15,78.7,685700
2022-02-10,77.42,80.84,75.42,75.98,754900
2022-02-11,75.85,77.88,69.99,71.9,489000
2022-02-14,73.08,76.29,71.48,71.56,530800
2022-02-15,72.78,76.48,72.39,75.5,502700
2022-02-16,74.34,75.2,71.625,72.91,379300
2022-02-17,71.85,72.84,65.04,66.81,915800
2022-02-18,66.49,67.71,60.21,61.28,1402800
2022-02-22,61.02,61.77,56.99,58.55,840400
2022-02-23,59.16,59.89,54.73,54.99,976500
2022-02-24,52.79,58.25,52.01,58.15,1035900
2022-02-25,58.78,58.78,53.655,56.87,964600
2022-02-28,56.8,60.865,55.49,58.27,857500
2022-03-01,57.96,58.675,52.01,54.39,1185400
2022-03-02,54.78,56.14,52.4,55.48,488800
2022-03-03,55.33,55.33,47.73,48.99,912000
2022-03-04,48.77,50.0,43.12,44.74,1433200
2022-03-07,45.3,45.74,37.805,37.85,2400600
2022-03-08,37.87,42.33,36.693,39.5,2215700
2022-03-09,41.06,43.285,40.15,40.6,703400
2022-03-10,39.69,40.5,36.3,39.33,1062900
2022-03-11,40.58,40.65,35.12,35.5,1047900
2022-03-14,35.12,35.34,30.74,33.1,3481900
2022-03-15,39.0,40.9,33.61,35.67,6260200
2022-03-16,37.3,47.32,36.61,42.74,4373000
2022-03-17,42.55,50.67,40.77,49.4,4598300
2022-03-18,48.1,65.27,48.1,62.79,5196200
2022-03-21,61.19,62.99,56.51,57.05,2378800
2022-03-22,57.2,60.93,55.06,56.97,1861700
2022-03-23,55.87,58.335,53.32,54.19,1638200
2022-03-24,54.8,55.74,51.61,52.76,1437300
2022-03-25,53.0,53.0,48.01,50.55,1816900
2022-03-28,50.18,55.74,49.34,53.76,2073200
2022-03-29,55.02,58.53,54.15,57.63,2186600
2022-03-30,57.56,59.5,53.17,53.9,1197100
2022-03-31,53.76,56.245,52.16,54.45,1115300
2022-04-01,54.42,57.5,52.26,54.68,1272600
2022-04-04,54.89,60.59,54.89,58.92,1816900
2022-04-05,59.52,59.59,55.01,57.29,1262600
2022-04-06,54.91,55.57,49.16,53.54,1741700
2022-04-07,53.17,55.989,49.32,49.87,1450400
2022-04-08,49.24,49.79,45.93,47.72,1331300
2022-04-11,46.32,49.015,44.16,46.35,1606800
2022-04-12,48.78,50.34,46.59,47.03,1644900
2022-04-13,47.28,51.33,46.7,50.86,1403200
2022-04-14,50.53,51.54,49.0,50.46,1499300
2022-04-18,49.36,52.398,48.26,50.5,1306300
2022-04-19,49.3,56.21,49.3,54.61,1739200
2022-04-20,54.97,55.28,51.29,54.01,1015800
2022-04-21,54.71,57.47,47.043,48.13,2169300
2022-04-22,47.57,50.05,46.47,48.16,1075900
2022-04-25,48.78,54.33,48.16,53.59,1562000
2022-04-26,53.25,53.25,49.91,50.97,1204600
