Unnamed: 0,DateTime,Open,High,Low,Close,Volume
124.0,2025-08-13,47.020000,48.46000,46.80000,47.0099983,2348500
125.0,2025-08-14,46.43000,47.26400,46.080002,46.68000,3549300
126.0,2025-08-15,43.060001,46.13000,42.82000,44.54000,7519200
127.0,2025-08-18,44.25,45.87000,44.25,45.52000,2541700
128.0,2025-08-19,46.23000,46.5,44.26000,44.58000,2372900
129.0,2025-08-20,44.86000,45,43.20200,44.40000,1526800
130.0,2025-08-21,43.87000,45.60000,43.56000,45.5,1802300
131.0,2025-08-22,46.11000,47.19000,45.63000,46.37000,2208300
132.0,2025-08-25,46.36000,46.88000,46.0099983,46.78000,1318100
133.0,2025-08-26,46.75,48.21000,46.75,47.35000,2577800
134.0,2025-08-27,47.40000,49.080002,47.40000,48.44000,2145100
135.0,2025-08-28,48.56000,51.23000,48.56000,50.87000,2919400
136.0,2025-08-29,51.15000,52.94000,50.82000,52.47000,4228000
137.0,2025-09-02,51.0099983,51.70000,50.070000,51.070000,2023400
138.0,2025-09-03,51.92000,53.22500,50.65000,53.0099983,1689700
139.0,2025-09-04,55.67000,62.65000,55.55000,62.5,10189000
140.0,2025-09-05,65.52000,68.67000,63.74000,68.55000,9050000
141.0,2025-09-08,68.65000,71,67.86000,70.49500,5869100
142.0,2025-09-09,70.26000,71.40000,69.57000,70.51000,3364300
143.0,2025-09-10,72.42000,74.49000,72.029999,73.92000,4053000
144.0,2025-09-11,82.30000,85.89000,81.38000,84.30000,10167400
145.0,2025-09-12,85.31000,86.96000,82.28000,86.13000,5641700
146.0,2025-09-15,85.30000,92.055000,85.12000,90.089996,8981300
147.0,2025-09-16,90.31000,93.13000,89.56000,91.55000,6292100
148.0,2025-09-17,90.77500,94.81000,90.22000,93.97000,7031000
149.0,2025-09-18,97.30000,102.93000,96.85800,98.87000,9441900
150.0,2025-09-19,98,102.99000,96.71000,102.21000,6459900
151.0,2025-09-22,105.76000,108.80000,101.59000,102.92000,7692200
152.0,2025-09-23,105,110.21000,104.70000,106.40000,7835000
153.0,2025-09-24,103.55500,107.72000,96.63100,99.83000,12409300
154.0,2025-09-25,96.26500,100.45000,93.53500,94.29000,10569300
155.0,2025-09-26,96,99.64600,94.39000,97.12000,6418000
156.0,2025-09-29,104.25,114,103.34800,113.5,12435400
157.0,2025-09-30,114.099998,120.74000,112.11000,112.20000,11414800
158.0,2025-10-01,113.059998,123.85000,112,121.12000,12237400
159.0,2025-10-02,128.69000,132.28999,123.26000,124.14000,9453400
160.0,2025-10-03,128.28999,137.050003,126.70000,128.41000,10193700
161.0,2025-10-06,133.60001,134.78999,119.29000,121.17000,9963900
