DateTime,Open,High,Low,Close,Volume
2023-06-16,72.48,72.926,69.45,70.69,5789800
2023-06-20,70.17,70.77,67.7,67.96,5747900
2023-06-21,67.89,68.4,64.29,64.52,6059100
2023-06-22,64.3,64.87,62.849,63.17,4907100
2023-06-23,62.4,63.43,60.61,62.57,7457100
2023-06-26,62.48,64.195,61.53,62.94,4676300
2023-06-27,63.3,64.33,62.23,63.51,4368300
2023-06-28,63.4,65.24,62.51,65.22,4376800
2023-06-29,64.52,65.47,62.66,63.0,5538700
2023-06-30,64.48,65.81,63.22,63.96,6246700
2023-07-03,64.2,67.86,64.2,65.34,4971800
2023-07-05,65.029999,65.925,63.75,65.07,4848500
2023-07-06,63.81,63.97,60.55,61.6,5995700
2023-07-07,61.85,64.49,61.85,62.83,5369700
2023-07-10,63.029999,67.93,62.49,67.87,8227300
2023-07-11,69.22,77.36,68.3,75.43,19693100
2023-07-12,78.029999,79.39,75.67,76.32,11709200
2023-07-13,77.36,77.5,75.16,76.41,6031500
2023-07-14,76.72,78.86,73.52,74.019997,7182800
2023-07-17,74.27,76.55,72.86,75.84,6039800
2023-07-18,75.45,77.19,74.95,75.65,5579400
2023-07-19,76.66,79.185,75.019997,77.3,7467000
2023-07-20,75.35,75.76,72.67,73.59,7490100
2023-07-21,74.53,75.5,73.36,73.5,7189700
2023-07-24,73.61,74.203,71.61,71.86,4153800
2023-07-25,71.99,72.64,70.38,70.4,4927200
2023-07-26,70.3,72.99,70.0,71.47,5801900
2023-07-27,73.53,73.8,67.7,68.19,14177700
2023-07-28,74.979,89.71,74.88,89.61,61301800
2023-07-31,91.7,96.95,90.99,96.27,36249500
2023-08-01,95.51,98.44,93.79,97.49,17923400
2023-08-02,95.18,96.35,90.41,91.25,12217200
2023-08-03,88.89,91.25,87.9,88.47,9213100
2023-08-04,88.59,89.15,85.81,86.35,7821100
2023-08-07,86.9,88.56,85.28,88.4,6591800
2023-08-08,86.5,87.2,84.41,86.54,6004100
2023-08-09,87.12,87.47,81.5,81.64,6802400
2023-08-10,82.67,83.5,78.8,78.83,7163300
2023-08-11,78.28,80.25,77.906,79.26,5070000
2023-08-14,78.35,82.29,78.28,82.26,5496900
2023-08-15,81.5,84.44,80.23,82.69,7246600
2023-08-16,82.019997,82.35,78.66,80.61,7040400
2023-08-17,80.83,81.099998,77.13,77.23,6443000
2023-08-18,76.0,80.82,75.65,79.3,7275900
2023-08-21,79.099998,79.987,77.35,78.19,4347400
2023-08-22,78.7,79.48,76.3,78.66,3709000
2023-08-23,78.52,80.86,77.81,80.27,4393800
2023-08-24,80.38,80.998,75.12,76.15,6365200
2023-08-25,75.82,77.9,75.42,76.95,3236900
2023-08-28,77.67,77.82,76.050003,76.73,2777300
2023-08-29,76.73,80.31,76.18,80.25,4602100
2023-08-30,80.0,81.19,78.64,81.019997,4484200
2023-08-31,81.35,82.47,80.099998,81.2,4459100
2023-09-01,81.83,82.57,77.8,81.72,7167500
2023-09-05,80.58,84.16,80.52,83.73,6551100
2023-09-06,92.89,95.84,83.59,86.19,31718700
2023-09-07,84.63,86.96,83.040001,83.62,10411000
2023-09-08,83.28,86.45,82.099998,83.47,8513700
2023-09-11,84.58,88.42,83.6,84.25,8180800
2023-09-12,83.66,85.768,81.23,81.3,7552800
2023-09-13,81.28,81.7,78.22,78.44,5896700
2023-09-14,79.14,79.33,77.45,77.8,5151500
2023-09-15,77.7,78.21,75.68,76.26,4929700
2023-09-18,75.88,76.019997,74.27,74.39,4815700
2023-09-19,74.089996,74.651,71.96,73.81,6017000
2023-09-20,74.35,74.905,71.46,71.49,4165800
2023-09-21,70.010002,73.33,70.0,71.63,7962900
2023-09-22,73.0,73.2,69.17,69.27,5881500
2023-09-25,68.86,71.5,68.16,68.55,4967100
2023-09-26,68.31,69.208,67.65,67.87,4249300
2023-09-27,68.23,69.3,67.010002,67.64,3868500
2023-09-28,68.15,68.77,66.66,68.080002,4473900
2023-09-29,69.62,70.93,68.484,70.59,6354000
2023-10-02,70.21,71.99,69.15,70.5,4179100
2023-10-03,69.5,71.271,68.2,68.65,4571300
2023-10-04,68.84,70.45,67.7,70.17,4608900
2023-10-05,69.51,70.54,67.78,70.040001,4836600
2023-10-06,68.26,72.14,68.22,71.83,4696300
2023-10-09,70.69,72.040001,69.341,71.72,3386000
2023-10-10,72.0,75.45,72.0,72.93,4817200
2023-10-11,72.98,73.89,71.21,71.36,4158100
2023-10-12,71.38,71.46,67.61,67.77,5520800
2023-10-13,67.33,67.99,65.33,66.07,4774800
2023-10-16,66.34,67.92,65.254,67.15,4419400
2023-10-17,66.089996,68.89,66.050003,68.43,4106700
2023-10-18,66.6,66.8,62.02,62.099998,10581600
2023-10-19,64.050003,64.8,62.12,62.48,6142700
2023-10-20,62.4,62.63,59.66,59.8,5231900
2023-10-23,59.58,62.035,58.9,61.18,6281200
2023-10-24,61.67,63.07,60.62,61.42,5607700
2023-10-25,62.75,64.24,58.155,58.5,6670900
2023-10-26,58.25,58.655,55.68,56.41,6329900
2023-10-27,56.88,57.46,56.0089989,56.35,3997200
2023-10-30,56.88,57.25,55.02,56.35,4378200
2023-10-31,57.27,59.69,56.46,59.57,7088200
2023-11-01,59.14,59.89,57.32,59.7,12571200
2023-11-02,70.86,79.12,69.18,78.050003,40334800
2023-11-03,79.45,86.089996,79.34,84.75,28088600
2023-11-06,84.22,85.43,80.92,83.3,13716600
2023-11-07,83.99,85.381,82.43,83.43,8421000
2023-11-08,83.44,83.5,80.67,82.84,6477000
2023-11-09,83.95,86.4,81.17,81.58,7504700
2023-11-10,80.54,82.84,79.33,81.31,6839900
2023-11-13,80.74,84.507,79.5,83.97,7326400
2023-11-14,87.6,88.78,86.82,88.099998,6963400
2023-11-15,88.59,93.2,87.59,91.099998,8351100
2023-11-16,90.14,90.3,87.91,89.5,4731000
2023-11-17,89.13,93.0,88.080002,92.97,6481300
2023-11-20,92.9,96.48,92.69,94.99,5939200
2023-11-21,93.76,94.32,91.96,93.6,4615800
2023-11-22,94.3,95.61,92.55,94.78,3930800
2023-11-24,94.78,96.0,93.87,94.93,2380600
2023-11-27,95.95,103.57,95.8,102.98,16319100
2023-11-28,102.44,107.059998,102.23,106.87,12162800
2023-11-29,107.67,108.398,105.65,106.75,7047900
2023-11-30,107.67,107.81,102.35,104.2,7669700
2023-12-01,103.59,105.55,102.71,103.54,6253800
2023-12-04,101.8,106.65,101.47,104.48,5267100
2023-12-05,103.35,105.69,102.63,105.19,3917900
2023-12-06,106.66,106.73,102.07,102.36,4281700
2023-12-07,102.5,103.71,100.58,100.68,3877000
2023-12-08,101.0,104.16,100.12,103.36,3995100
2023-12-11,103.36,103.81,101.53,102.97,3249200
2023-12-12,103.34,103.6,100.029999,100.98,3589900
2023-12-13,100.88,102.914,96.29,101.68,7002000
2023-12-14,103.98,108.84,100.95,102.88,7486700
2023-12-15,100.0,100.18,95.535,95.93,9164300
2023-12-18,93.3,96.276,93.19,93.49,6680000
2023-12-19,94.3,96.4,93.77,94.42,4833300
2023-12-20,93.72,93.98,88.712,89.11,7732200
2023-12-21,90.73,92.080002,89.516,92.040001,5068500
2023-12-22,92.9,95.37,90.050003,91.34,8517500
2023-12-26,91.65,95.396,91.17,94.9,5771700
2023-12-27,95.2,96.07,92.64,94.23,5462800
2023-12-28,93.63,95.099998,93.11,94.099998,3780100
2023-12-29,93.65,94.0,91.089996,91.66,4051400
2024-01-02,90.55,90.67,88.12,89.0,4729900
2024-01-03,87.61,88.39,85.87,86.61,4499000
2024-01-04,86.79,89.79,85.71,87.91,5167400
2024-01-05,87.0,91.019997,86.69,89.29,5170900
2024-01-08,89.86,94.9,89.86,93.95,7044700
2024-01-09,92.38,93.45,90.355,91.6,4711900
2024-01-10,91.59,91.64,88.4,89.69,5716900
2024-01-11,89.26,90.0,85.57,86.65,6816500
2024-01-12,86.44,87.35,85.25,86.050003,4714800
2024-01-16,85.07,87.15,84.23,84.79,4592800
2024-01-17,83.23,84.040001,81.8,84.010002,4642000
2024-01-18,85.07,85.26,82.45,84.059998,4361000
2024-01-19,85.77,87.099998,83.601,87.07,5826500
2024-01-22,88.029999,91.56,86.665,88.46,5885300
