DateTime,Open,High,Low,Close,Volume
2016-01-08,1680.0,1680.0,1560.0,1560.0,97
2016-01-11,1620.0,1620.0,1380.0,1410.0,42
2016-01-12,1412.4,1412.4,1219.2,1236.0,138
2016-01-13,1308.0,1308.0,1200.0,1200.0,42
2016-01-14,1118.4,1248.0,1048.8,1248.0,62
2016-01-15,1238.16,1248.0,993.6,1068.0,90
2016-01-19,1200.0,1200.0,1064.16,1064.16,67
2016-01-20,1188.0,1188.0,1080.0,1080.0,28
2016-01-21,1093.92,1200.0,1092.0,1200.0,12
2016-01-22,1260.0,1272.0,1231.2,1268.4,27
2016-01-25,1329.6,1329.6,1255.92,1317.6,31
2016-01-26,1317.6,1317.6,1290.24,1296.0,6
2016-01-27,1296.0,1353.6,1200.0,1200.0,114
2016-01-28,1267.2,1267.2,1245.12,1245.12,3
2016-01-29,1200.0,1200.0,1149.6,1176.0,40
2016-02-01,1144.8,1144.8,1116.96,1122.72,12
2016-02-02,1128.0,1200.0,1128.0,1197.6,25
2016-02-03,1200.0,1320.0,1200.0,1291.2,7
2016-02-04,1296.0,1326.24,1296.0,1326.24,10
2016-02-05,1380.0,1380.0,1339.2,1339.2,12
2016-02-08,1339.2,1339.2,1264.8,1264.8,55
2016-02-09,1260.0,1296.0,1250.4,1288.8,134
2016-02-10,1312.8,1312.8,1200.0,1200.0,10
2016-02-11,1200.0,1255.2,1173.6,1173.6,15
2016-02-12,1176.0,1190.4,1173.6,1185.6,42
2016-02-16,1199.52,1200.0,1149.6,1195.2,19
2016-02-17,1221.6,1272.0,1214.4,1231.2,56
2016-02-18,1245.84,1296.0,1212.0,1296.0,58
2016-02-22,1209.6,1275.6,1204.8,1275.6,33
2016-02-23,1238.4,1291.2,1238.4,1291.2,10
2016-02-24,1272.0,1288.8,1236.0,1260.0,27
2016-02-25,1233.6,1288.8,1219.2,1255.2,36
2016-02-26,1274.4,1279.2,1237.2,1245.6,13
2016-02-29,1267.2,1267.2,1224.0,1233.6,27
2016-03-01,1231.2,1279.2,1224.0,1276.8,25
2016-03-02,1260.0,1291.2,1260.0,1284.0,47
2016-03-03,1224.0,1341.6,1224.0,1332.0,92
2016-03-04,1382.4,1500.0,1382.4,1500.0,143
2016-03-07,1500.0,1800.0,1483.2,1704.0,120
2016-03-08,1663.2,1680.0,1578.0,1622.4,105
2016-03-09,1684.8,1684.8,1390.56,1548.0,172
2016-03-10,1656.0,1676.64,1629.6,1641.6,27
2016-03-11,1747.2,1771.2,1560.0,1646.4,225
2016-03-14,1669.44,2004.0,1632.0,1972.8,373
2016-03-15,1968.0,2373.6,1881.6,2373.6,501
2016-03-16,2227.2,2688.0,2136.0,2536.8,620
2016-03-17,2563.2,2796.0,2481.6,2575.2,566
2016-03-18,2635.2,2640.0,2160.0,2193.6,883
2016-03-21,2157.6,2160.0,1922.4,1932.0,423
2016-03-22,1951.2,2107.2,1776.0,2107.2,239
2016-03-23,2088.0,2131.2,1884.0,2025.6,175
2016-03-24,2001.6,2275.2,1919.04,2104.8,131
2016-03-28,2097.6,2181.6,1968.0,2061.6,145
2016-03-29,2076.0,2104.8,2025.6,2078.4,75
2016-03-30,2133.6,2280.0,2080.8,2090.4,148
2016-03-31,2107.2,2258.4,2071.92,2200.8,154
2016-04-01,2186.4,2280.0,2172.0,2258.4,400
2016-04-04,2280.0,2448.0,2280.0,2448.0,141
2016-04-05,2426.4,2460.0,2397.6,2460.0,212
2016-04-06,2460.0,2491.2,2354.4,2409.6,199
2016-04-07,2407.2,2738.4,2407.2,2738.4,397
2016-04-08,2738.4,2808.0,2616.0,2664.0,436
2016-04-11,2700.0,2700.0,2378.4,2616.0,384
2016-04-12,2704.8,2704.8,2460.0,2568.0,259
2016-04-13,2608.8,2640.0,2476.8,2580.0,318
2016-04-14,2637.6,2637.6,2426.4,2460.0,305
2016-04-15,2515.2,2558.4,2256.0,2256.0,388
2016-04-18,2289.6,2318.4,2097.6,2114.4,513
2016-04-19,2133.6,2241.6,1996.8,2032.8,448
2016-04-20,2066.4,2140.8,1740.0,2028.0,2218
2016-04-21,1996.8,1996.8,1800.0,1833.6,604
2016-04-22,1816.8,1824.0,1786.32,1814.4,376
2016-04-25,1802.4,1816.8,1596.0,1639.2,429
2016-04-26,1677.6,1790.4,1572.0,1790.4,567
2016-04-27,1648.8,1752.0,1464.24,1708.8,1078
2016-04-28,1600.8,1790.4,1600.8,1711.2,385
2016-04-29,1711.2,1864.8,1694.4,1855.2,262
2016-05-02,1845.6,2076.0,1765.2,1992.0,363
2016-05-03,2011.2,2018.4,1984.56,2018.4,355
2016-05-04,2018.4,2037.6,1994.4,2030.4,113
2016-05-05,2028.0,2028.0,1848.0,1872.0,194
2016-05-06,1852.8,1864.8,1670.4,1735.2,508
2016-05-09,1728.0,1771.44,1680.0,1737.6,225
2016-05-10,1732.8,1797.6,1708.8,1732.8,151
2016-05-11,1716.0,1797.6,1680.0,1706.4,170
2016-05-12,1725.6,1857.6,1706.4,1795.2,120
2016-05-13,1766.4,1800.0,1660.8,1699.2,156
2016-05-16,1687.2,1761.6,1687.2,1737.6,66
2016-05-17,1747.2,1747.2,1620.0,1639.2,114
2016-05-18,1648.8,1701.6,1598.4,1612.8,153
2016-05-19,1648.8,1675.2,1612.8,1665.6,112
2016-05-20,1620.0,1680.0,1620.0,1670.4,185
2016-05-23,1615.2,1680.0,1615.2,1656.0,172
2016-05-24,1648.8,1728.0,1617.6,1716.0,175
2016-05-25,1744.8,1744.8,1648.8,1737.6,120
2016-05-26,1728.0,1728.0,1636.8,1723.2,83
2016-05-27,1687.2,1703.28,1658.4,1677.6,50
2016-05-31,1699.2,1701.6,1641.6,1677.6,101
2016-06-01,1680.0,1680.0,1632.0,1668.0,75
2016-06-02,1668.0,1716.0,1648.8,1680.0,95
2016-06-03,1653.6,1680.0,1612.8,1653.6,49
2016-06-06,1627.2,2064.0,1627.2,1980.0,411
2016-06-07,2016.0,2016.0,1665.6,1963.2,521
2016-06-08,1936.8,2076.0,1929.6,2016.0,283
2016-06-09,1939.2,2064.0,1939.2,2004.0,297
2016-06-10,2011.2,2100.0,1989.6,2076.0,389
2016-06-13,1992.0,2100.0,1684.8,1689.6,521
2016-06-14,1778.4,1778.4,1622.4,1699.2,375
2016-06-15,1687.2,1728.0,1646.64,1663.2,317
2016-06-16,1668.0,1711.2,1598.4,1680.0,299
2016-06-17,1680.0,1680.0,1596.0,1639.2,963
2016-06-20,1632.0,1677.6,1603.2,1658.4,213
2016-06-21,1608.0,1670.4,1608.0,1658.4,214
2016-06-22,1644.0,1665.6,1596.0,1658.4,251
2016-06-23,1656.0,1677.6,1603.2,1658.4,360
2016-06-24,1596.0,1754.4,1596.0,1694.4,4884
2016-06-27,1694.4,1764.0,1548.0,1598.4,537
2016-06-28,1725.6,1725.6,1507.2,1536.0,613
2016-06-29,1754.4,1754.4,1557.6,1663.2,454
2016-06-30,1663.2,1663.2,1516.8,1644.0,293
2016-07-01,1680.0,1680.0,1548.0,1598.4,242
2016-07-05,1620.0,1677.6,1585.2,1648.8,223
2016-07-06,1644.0,1665.6,1579.2,1644.0,293
2016-07-07,1658.4,1771.2,1632.0,1735.2,554
2016-07-08,1737.6,1800.0,1737.6,1764.0,322
2016-07-11,1776.0,1776.0,1620.0,1682.4,294
2016-07-12,1646.4,1728.0,1636.8,1728.0,516
2016-07-13,1728.0,1728.0,1624.8,1656.0,190
2016-07-14,1656.0,1701.6,1620.48,1629.6,263
2016-07-15,1653.6,1699.2,1560.72,1591.2,348
2016-07-18,1572.0,1603.2,1332.0,1389.6,875
2016-07-19,1382.4,1521.6,1382.4,1495.2,245
2016-07-20,1495.2,1500.0,1435.2,1449.6,263
2016-07-21,1437.6,1500.0,1396.8,1444.8,283
2016-07-22,1444.8,1488.0,1420.8,1483.2,58
2016-07-25,1497.6,1552.8,1447.2,1531.2,264
2016-07-26,1519.2,1572.0,1396.8,1459.2,319
2016-07-27,1464.0,1540.8,1464.0,1540.8,118
2016-07-28,1560.0,1567.2,1524.0,1557.6,155
2016-07-29,1526.4,1593.6,1526.4,1576.8,105
2016-08-01,1588.8,1620.0,1543.2,1564.8,91
2016-08-02,1552.8,1596.0,1540.8,1560.0,96
2016-08-03,1567.2,1572.0,1512.0,1519.2,152
